hapgroup,hapdup,location,bio,sex,temp,vial,block,age
B1,3,Mel,13,M,28,146,1,20
B1,3,Mel,13,M,28,146,1,27
B1,3,Mel,13,M,28,146,1,27
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,M,28,146,1,32
B1,3,Mel,13,F,28,147,1,15
B1,3,Mel,13,F,28,147,1,18
B1,3,Mel,13,F,28,147,1,32
B1,3,Mel,13,F,28,147,1,32
B1,3,Mel,13,F,28,147,1,32
B1,3,Mel,13,F,28,147,1,34
B1,3,Mel,13,F,28,147,1,34
B1,3,Mel,13,F,28,147,1,36
B1,3,Mel,13,F,28,147,1,36
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,39
B1,3,Mel,13,F,28,147,1,41
B1,3,Mel,13,F,28,148,1,9
B1,3,Mel,13,F,28,148,1,9
B1,3,Mel,13,F,28,148,1,13
B1,3,Mel,13,F,28,148,1,29
B1,3,Mel,13,F,28,148,1,32
B1,3,Mel,13,F,28,148,1,32
B1,3,Mel,13,F,28,148,1,32
B1,3,Mel,13,F,28,148,1,32
B1,3,Mel,13,F,28,148,1,32
B1,3,Mel,13,F,28,148,1,32
B1,3,Mel,13,F,28,148,1,32
B1,3,Mel,13,F,28,148,1,34
B1,3,Mel,13,F,28,148,1,34
B1,3,Mel,13,F,28,148,1,34
B1,3,Mel,13,F,28,148,1,34
B1,3,Mel,13,F,28,148,1,36
B1,3,Mel,13,F,28,148,1,36
B1,3,Mel,13,F,28,148,1,39
B1,3,Mel,13,F,28,148,1,39
B1,3,Mel,13,F,28,148,1,39
B1,3,Mel,14,M,28,149,1,15
B1,3,Mel,14,M,28,149,1,27
B1,3,Mel,14,M,28,149,1,29
B1,3,Mel,14,M,28,149,1,34
B1,3,Mel,14,M,28,149,1,34
B1,3,Mel,14,M,28,149,1,36
B1,3,Mel,14,M,28,149,1,36
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,39
B1,3,Mel,14,M,28,149,1,41
B1,3,Mel,14,M,28,149,1,41
B1,3,Mel,14,M,28,149,1,41
B1,3,Mel,14,M,28,150,1,11
B1,3,Mel,14,M,28,150,1,25
B1,3,Mel,14,M,28,150,1,25
B1,3,Mel,14,M,28,150,1,27
B1,3,Mel,14,M,28,150,1,32
B1,3,Mel,14,M,28,150,1,32
B1,3,Mel,14,M,28,150,1,32
B1,3,Mel,14,M,28,150,1,36
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,39
B1,3,Mel,14,M,28,150,1,41
B1,3,Mel,14,F,28,151,1,5
B1,3,Mel,14,F,28,151,1,11
B1,3,Mel,14,F,28,151,1,32
B1,3,Mel,14,F,28,151,1,32
B1,3,Mel,14,F,28,151,1,34
B1,3,Mel,14,F,28,151,1,34
B1,3,Mel,14,F,28,151,1,36
B1,3,Mel,14,F,28,151,1,36
B1,3,Mel,14,F,28,151,1,36
B1,3,Mel,14,F,28,151,1,36
B1,3,Mel,14,F,28,151,1,39
B1,3,Mel,14,F,28,151,1,39
B1,3,Mel,14,F,28,151,1,39
B1,3,Mel,14,F,28,151,1,39
B1,3,Mel,14,F,28,151,1,39
B1,3,Mel,14,F,28,151,1,41
B1,3,Mel,14,F,28,151,1,43
B1,3,Mel,14,F,28,151,1,43
B1,3,Mel,14,F,28,151,1,43
B1,3,Mel,14,F,28,151,1,43
B1,3,Mel,14,F,28,152,1,9
B1,3,Mel,14,F,28,152,1,32
B1,3,Mel,14,F,28,152,1,34
B1,3,Mel,14,F,28,152,1,36
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,39
B1,3,Mel,14,F,28,152,1,43
B1,3,Mel,14,F,28,152,1,43
B1,3,Mel,14,F,28,152,1,43
B1,3,Mel,14,F,28,152,1,46
B1,4,Mel,15,M,28,153,1,3
B1,4,Mel,15,M,28,153,1,25
B1,4,Mel,15,M,28,153,1,25
B1,4,Mel,15,M,28,153,1,29
B1,4,Mel,15,M,28,153,1,32
B1,4,Mel,15,M,28,153,1,32
B1,4,Mel,15,M,28,153,1,32
B1,4,Mel,15,M,28,153,1,32
B1,4,Mel,15,M,28,153,1,32
B1,4,Mel,15,M,28,153,1,32
B1,4,Mel,15,M,28,153,1,32
B1,4,Mel,15,M,28,153,1,32
B1,4,Mel,15,M,28,153,1,34
B1,4,Mel,15,M,28,153,1,34
B1,4,Mel,15,M,28,153,1,36
B1,4,Mel,15,M,28,153,1,36
B1,4,Mel,15,M,28,153,1,39
B1,4,Mel,15,M,28,153,1,39
B1,4,Mel,15,M,28,153,1,39
B1,4,Mel,15,M,28,154,1,25
B1,4,Mel,15,M,28,154,1,27
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,32
B1,4,Mel,15,M,28,154,1,34
B1,4,Mel,15,M,28,154,1,34
B1,4,Mel,15,M,28,154,1,39
B1,4,Mel,15,M,28,154,1,39
B1,4,Mel,15,M,28,154,1,39
B1,4,Mel,15,F,28,155,1,3
B1,4,Mel,15,F,28,155,1,25
B1,4,Mel,15,F,28,155,1,25
B1,4,Mel,15,F,28,155,1,32
B1,4,Mel,15,F,28,155,1,32
B1,4,Mel,15,F,28,155,1,32
B1,4,Mel,15,F,28,155,1,34
B1,4,Mel,15,F,28,155,1,36
B1,4,Mel,15,F,28,155,1,36
B1,4,Mel,15,F,28,155,1,36
B1,4,Mel,15,F,28,155,1,39
B1,4,Mel,15,F,28,155,1,39
B1,4,Mel,15,F,28,155,1,39
B1,4,Mel,15,F,28,155,1,39
B1,4,Mel,15,F,28,155,1,39
B1,4,Mel,15,F,28,155,1,39
B1,4,Mel,15,F,28,155,1,39
B1,4,Mel,15,F,28,155,1,39
B1,4,Mel,15,F,28,155,1,41
B1,4,Mel,15,F,28,155,1,41
B1,4,Mel,15,F,28,155,1,41
B1,4,Mel,15,F,28,156,1,3
B1,4,Mel,15,F,28,156,1,3
B1,4,Mel,15,F,28,156,1,27
B1,4,Mel,15,F,28,156,1,29
B1,4,Mel,15,F,28,156,1,32
B1,4,Mel,15,F,28,156,1,32
B1,4,Mel,15,F,28,156,1,32
B1,4,Mel,15,F,28,156,1,32
B1,4,Mel,15,F,28,156,1,34
B1,4,Mel,15,F,28,156,1,36
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,15,F,28,156,1,39
B1,4,Mel,16,M,28,157,1,3
B1,4,Mel,16,M,28,157,1,27
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,32
B1,4,Mel,16,M,28,157,1,34
B1,4,Mel,16,M,28,157,1,34
B1,4,Mel,16,M,28,157,1,34
B1,4,Mel,16,M,28,157,1,36
B1,4,Mel,16,M,28,157,1,36
B1,4,Mel,16,M,28,157,1,36
B1,4,Mel,16,M,28,157,1,36
B1,4,Mel,16,M,28,157,1,36
B1,4,Mel,16,M,28,158,1,7
B1,4,Mel,16,M,28,158,1,18
B1,4,Mel,16,M,28,158,1,25
B1,4,Mel,16,M,28,158,1,25
B1,4,Mel,16,M,28,158,1,27
B1,4,Mel,16,M,28,158,1,32
B1,4,Mel,16,M,28,158,1,32
B1,4,Mel,16,M,28,158,1,34
B1,4,Mel,16,M,28,158,1,34
B1,4,Mel,16,M,28,158,1,34
B1,4,Mel,16,M,28,158,1,36
B1,4,Mel,16,M,28,158,1,36
B1,4,Mel,16,M,28,158,1,36
B1,4,Mel,16,M,28,158,1,36
B1,4,Mel,16,M,28,158,1,39
B1,4,Mel,16,M,28,158,1,39
B1,4,Mel,16,M,28,158,1,39
B1,4,Mel,16,M,28,158,1,39
B1,4,Mel,16,M,28,158,1,39
B1,4,Mel,16,F,28,159,1,9
B1,4,Mel,16,F,28,159,1,27
B1,4,Mel,16,F,28,159,1,36
B1,4,Mel,16,F,28,159,1,36
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,39
B1,4,Mel,16,F,28,159,1,41
B1,4,Mel,16,F,28,160,1,18
B1,4,Mel,16,F,28,160,1,32
B1,4,Mel,16,F,28,160,1,34
B1,4,Mel,16,F,28,160,1,36
B1,4,Mel,16,F,28,160,1,36
B1,4,Mel,16,F,28,160,1,36
B1,4,Mel,16,F,28,160,1,36
B1,4,Mel,16,F,28,160,1,36
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,39
B1,4,Mel,16,F,28,160,1,43
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,28
A1,3,Mel,5,M,28,161,2,30
A1,3,Mel,5,M,28,161,2,35
A1,3,Mel,5,M,28,161,2,35
A1,3,Mel,5,M,28,161,2,35
A1,3,Mel,5,M,28,161,2,35
A1,3,Mel,5,M,28,161,2,35
A1,3,Mel,5,M,28,161,2,37
A1,3,Mel,5,M,28,161,2,37
A1,3,Mel,5,M,28,161,2,37
A1,3,Mel,5,M,28,161,2,39
A1,3,Mel,5,M,28,162,2,9
A1,3,Mel,5,M,28,162,2,11
A1,3,Mel,5,M,28,162,2,11
A1,3,Mel,5,M,28,162,2,28
A1,3,Mel,5,M,28,162,2,28
A1,3,Mel,5,M,28,162,2,28
A1,3,Mel,5,M,28,162,2,28
A1,3,Mel,5,M,28,162,2,28
A1,3,Mel,5,M,28,162,2,28
A1,3,Mel,5,M,28,162,2,28
A1,3,Mel,5,M,28,162,2,28
A1,3,Mel,5,M,28,162,2,30
A1,3,Mel,5,M,28,162,2,30
A1,3,Mel,5,M,28,162,2,35
A1,3,Mel,5,M,28,162,2,35
A1,3,Mel,5,M,28,162,2,35
A1,3,Mel,5,M,28,162,2,35
A1,3,Mel,5,M,28,162,2,35
A1,3,Mel,5,M,28,162,2,35
A1,3,Mel,5,M,28,162,2,35
A1,3,Mel,5,F,28,163,2,7
A1,3,Mel,5,F,28,163,2,16
A1,3,Mel,5,F,28,163,2,35
A1,3,Mel,5,F,28,163,2,35
A1,3,Mel,5,F,28,163,2,35
A1,3,Mel,5,F,28,163,2,35
A1,3,Mel,5,F,28,163,2,35
A1,3,Mel,5,F,28,163,2,35
A1,3,Mel,5,F,28,163,2,35
A1,3,Mel,5,F,28,163,2,35
A1,3,Mel,5,F,28,163,2,37
A1,3,Mel,5,F,28,163,2,39
A1,3,Mel,5,F,28,163,2,39
A1,3,Mel,5,F,28,163,2,39
A1,3,Mel,5,F,28,163,2,39
A1,3,Mel,5,F,28,163,2,39
A1,3,Mel,5,F,28,163,2,42
A1,3,Mel,5,F,28,163,2,42
A1,3,Mel,5,F,28,163,2,42
A1,3,Mel,5,F,28,163,2,42
A1,3,Mel,5,F,28,164,2,3
A1,3,Mel,5,F,28,164,2,7
A1,3,Mel,5,F,28,164,2,28
A1,3,Mel,5,F,28,164,2,35
A1,3,Mel,5,F,28,164,2,35
A1,3,Mel,5,F,28,164,2,35
A1,3,Mel,5,F,28,164,2,35
A1,3,Mel,5,F,28,164,2,35
A1,3,Mel,5,F,28,164,2,35
A1,3,Mel,5,F,28,164,2,35
A1,3,Mel,5,F,28,164,2,35
A1,3,Mel,5,F,28,164,2,37
A1,3,Mel,5,F,28,164,2,39
A1,3,Mel,5,F,28,164,2,39
A1,3,Mel,5,F,28,164,2,39
A1,3,Mel,5,F,28,164,2,39
A1,3,Mel,5,F,28,164,2,39
A1,3,Mel,5,F,28,164,2,42
A1,3,Mel,5,F,28,164,2,42
A1,3,Mel,6,M,28,165,2,7
A1,3,Mel,6,M,28,165,2,7
A1,3,Mel,6,M,28,165,2,18
A1,3,Mel,6,M,28,165,2,25
A1,3,Mel,6,M,28,165,2,28
A1,3,Mel,6,M,28,165,2,28
A1,3,Mel,6,M,28,165,2,28
A1,3,Mel,6,M,28,165,2,28
A1,3,Mel,6,M,28,165,2,28
A1,3,Mel,6,M,28,165,2,28
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,35
A1,3,Mel,6,M,28,165,2,39
A1,3,Mel,6,M,28,166,2,28
A1,3,Mel,6,M,28,166,2,28
A1,3,Mel,6,M,28,166,2,30
A1,3,Mel,6,M,28,166,2,30
A1,3,Mel,6,M,28,166,2,30
A1,3,Mel,6,M,28,166,2,30
A1,3,Mel,6,M,28,166,2,30
A1,3,Mel,6,M,28,166,2,30
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,35
A1,3,Mel,6,M,28,166,2,42
A1,3,Mel,6,F,28,167,2,16
A1,3,Mel,6,F,28,167,2,23
A1,3,Mel,6,F,28,167,2,35
A1,3,Mel,6,F,28,167,2,35
A1,3,Mel,6,F,28,167,2,35
A1,3,Mel,6,F,28,167,2,35
A1,3,Mel,6,F,28,167,2,35
A1,3,Mel,6,F,28,167,2,35
A1,3,Mel,6,F,28,167,2,35
A1,3,Mel,6,F,28,167,2,39
A1,3,Mel,6,F,28,167,2,39
A1,3,Mel,6,F,28,167,2,39
A1,3,Mel,6,F,28,167,2,42
A1,3,Mel,6,F,28,167,2,42
A1,3,Mel,6,F,28,167,2,42
A1,3,Mel,6,F,28,167,2,42
A1,3,Mel,6,F,28,167,2,42
A1,3,Mel,6,F,28,167,2,42
A1,3,Mel,6,F,28,167,2,42
A1,3,Mel,6,F,28,167,2,44
A1,3,Mel,6,F,28,168,2,3
A1,3,Mel,6,F,28,168,2,30
A1,3,Mel,6,F,28,168,2,30
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,35
A1,3,Mel,6,F,28,168,2,37
A1,3,Mel,6,F,28,168,2,39
A1,3,Mel,6,F,28,168,2,39
A1,3,Mel,6,F,28,168,2,42
A1,3,Mel,6,F,28,168,2,42
A1,3,Mel,6,F,28,168,2,42
A1,4,Mel,7,M,28,169,2,5
A1,4,Mel,7,M,28,169,2,9
A1,4,Mel,7,M,28,169,2,11
A1,4,Mel,7,M,28,169,2,21
A1,4,Mel,7,M,28,169,2,21
A1,4,Mel,7,M,28,169,2,28
A1,4,Mel,7,M,28,169,2,28
A1,4,Mel,7,M,28,169,2,28
A1,4,Mel,7,M,28,169,2,30
A1,4,Mel,7,M,28,169,2,35
A1,4,Mel,7,M,28,169,2,35
A1,4,Mel,7,M,28,169,2,35
A1,4,Mel,7,M,28,169,2,35
A1,4,Mel,7,M,28,170,2,5
A1,4,Mel,7,M,28,170,2,7
A1,4,Mel,7,M,28,170,2,23
A1,4,Mel,7,M,28,170,2,25
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,28
A1,4,Mel,7,M,28,170,2,30
A1,4,Mel,7,M,28,170,2,35
A1,4,Mel,7,M,28,170,2,35
A1,4,Mel,7,M,28,170,2,42
A1,4,Mel,7,F,28,171,2,7
A1,4,Mel,7,F,28,171,2,7
A1,4,Mel,7,F,28,171,2,7
A1,4,Mel,7,F,28,171,2,28
A1,4,Mel,7,F,28,171,2,28
A1,4,Mel,7,F,28,171,2,30
A1,4,Mel,7,F,28,171,2,32
A1,4,Mel,7,F,28,171,2,32
A1,4,Mel,7,F,28,171,2,35
A1,4,Mel,7,F,28,171,2,35
A1,4,Mel,7,F,28,171,2,35
A1,4,Mel,7,F,28,171,2,35
A1,4,Mel,7,F,28,171,2,35
A1,4,Mel,7,F,28,171,2,35
A1,4,Mel,7,F,28,171,2,35
A1,4,Mel,7,F,28,171,2,39
A1,4,Mel,7,F,28,171,2,39
A1,4,Mel,7,F,28,171,2,39
A1,4,Mel,7,F,28,171,2,42
A1,4,Mel,7,F,28,172,2,7
A1,4,Mel,7,F,28,172,2,9
A1,4,Mel,7,F,28,172,2,11
A1,4,Mel,7,F,28,172,2,28
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,35
A1,4,Mel,7,F,28,172,2,37
A1,4,Mel,7,F,28,172,2,39
A1,4,Mel,7,F,28,172,2,39
A1,4,Mel,7,F,28,172,2,42
A1,4,Mel,7,F,28,172,2,42
A1,4,Mel,8,M,28,173,2,16
A1,4,Mel,8,M,28,173,2,28
A1,4,Mel,8,M,28,173,2,28
A1,4,Mel,8,M,28,173,2,28
A1,4,Mel,8,M,28,173,2,28
A1,4,Mel,8,M,28,173,2,30
A1,4,Mel,8,M,28,173,2,30
A1,4,Mel,8,M,28,173,2,30
A1,4,Mel,8,M,28,173,2,30
A1,4,Mel,8,M,28,173,2,32
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,173,2,35
A1,4,Mel,8,M,28,174,2,21
A1,4,Mel,8,M,28,174,2,21
A1,4,Mel,8,M,28,174,2,28
A1,4,Mel,8,M,28,174,2,28
A1,4,Mel,8,M,28,174,2,28
A1,4,Mel,8,M,28,174,2,28
A1,4,Mel,8,M,28,174,2,30
A1,4,Mel,8,M,28,174,2,30
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,M,28,174,2,35
A1,4,Mel,8,F,28,175,2,9
A1,4,Mel,8,F,28,175,2,21
A1,4,Mel,8,F,28,175,2,21
A1,4,Mel,8,F,28,175,2,28
A1,4,Mel,8,F,28,175,2,28
A1,4,Mel,8,F,28,175,2,28
A1,4,Mel,8,F,28,175,2,35
A1,4,Mel,8,F,28,175,2,35
A1,4,Mel,8,F,28,175,2,35
A1,4,Mel,8,F,28,175,2,35
A1,4,Mel,8,F,28,175,2,35
A1,4,Mel,8,F,28,175,2,35
A1,4,Mel,8,F,28,175,2,35
A1,4,Mel,8,F,28,175,2,37
A1,4,Mel,8,F,28,175,2,37
A1,4,Mel,8,F,28,175,2,37
A1,4,Mel,8,F,28,175,2,39
A1,4,Mel,8,F,28,175,2,39
A1,4,Mel,8,F,28,175,2,42
A1,4,Mel,8,F,28,175,2,42
A1,4,Mel,8,F,28,176,2,7
A1,4,Mel,8,F,28,176,2,23
A1,4,Mel,8,F,28,176,2,28
A1,4,Mel,8,F,28,176,2,30
A1,4,Mel,8,F,28,176,2,35
A1,4,Mel,8,F,28,176,2,35
A1,4,Mel,8,F,28,176,2,35
A1,4,Mel,8,F,28,176,2,35
A1,4,Mel,8,F,28,176,2,37
A1,4,Mel,8,F,28,176,2,37
A1,4,Mel,8,F,28,176,2,37
A1,4,Mel,8,F,28,176,2,37
A1,4,Mel,8,F,28,176,2,39
A1,4,Mel,8,F,28,176,2,39
A1,4,Mel,8,F,28,176,2,42
A1,4,Mel,8,F,28,176,2,42
A1,4,Mel,8,F,28,176,2,42
B1,3,Mel,13,M,28,177,2,21
B1,3,Mel,13,M,28,177,2,28
B1,3,Mel,13,M,28,177,2,28
B1,3,Mel,13,M,28,177,2,28
B1,3,Mel,13,M,28,177,2,28
B1,3,Mel,13,M,28,177,2,28
B1,3,Mel,13,M,28,177,2,30
B1,3,Mel,13,M,28,177,2,30
B1,3,Mel,13,M,28,177,2,30
B1,3,Mel,13,M,28,177,2,30
B1,3,Mel,13,M,28,177,2,30
B1,3,Mel,13,M,28,177,2,32
B1,3,Mel,13,M,28,177,2,32
B1,3,Mel,13,M,28,177,2,32
B1,3,Mel,13,M,28,177,2,35
B1,3,Mel,13,M,28,177,2,35
B1,3,Mel,13,M,28,177,2,35
B1,3,Mel,13,M,28,177,2,35
B1,3,Mel,13,M,28,177,2,35
B1,3,Mel,13,M,28,177,2,35
B1,3,Mel,13,M,28,178,2,3
B1,3,Mel,13,M,28,178,2,23
B1,3,Mel,13,M,28,178,2,25
B1,3,Mel,13,M,28,178,2,28
B1,3,Mel,13,M,28,178,2,28
B1,3,Mel,13,M,28,178,2,28
B1,3,Mel,13,M,28,178,2,28
B1,3,Mel,13,M,28,178,2,28
B1,3,Mel,13,M,28,178,2,28
B1,3,Mel,13,M,28,178,2,28
B1,3,Mel,13,M,28,178,2,28
B1,3,Mel,13,M,28,178,2,30
B1,3,Mel,13,M,28,178,2,30
B1,3,Mel,13,M,28,178,2,30
B1,3,Mel,13,M,28,178,2,30
B1,3,Mel,13,M,28,178,2,35
B1,3,Mel,13,M,28,178,2,35
B1,3,Mel,13,M,28,178,2,35
B1,3,Mel,13,M,28,178,2,35
B1,3,Mel,13,M,28,178,2,42
B1,3,Mel,13,F,28,179,2,5
B1,3,Mel,13,F,28,179,2,5
B1,3,Mel,13,F,28,179,2,18
B1,3,Mel,13,F,28,179,2,30
B1,3,Mel,13,F,28,179,2,32
B1,3,Mel,13,F,28,179,2,32
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,179,2,35
B1,3,Mel,13,F,28,180,2,3
B1,3,Mel,13,F,28,180,2,28
B1,3,Mel,13,F,28,180,2,30
B1,3,Mel,13,F,28,180,2,35
B1,3,Mel,13,F,28,180,2,35
B1,3,Mel,13,F,28,180,2,35
B1,3,Mel,13,F,28,180,2,35
B1,3,Mel,13,F,28,180,2,35
B1,3,Mel,13,F,28,180,2,35
B1,3,Mel,13,F,28,180,2,35
